SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-915-D04	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.37	1.7673	3,863,797	1,140,022	22	342,446	34	64	1.78	AG-915-D04_NODE_1 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-D09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	2.1078	3,743,253	835,045	31	114,789	35	51	1.64	AG-915-D09_NODE_24 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-D11	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	1.9374	3,557,453	1,166,926	20	300,735	33	65	1.8	AG-915-D11_NODE_14 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-F07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.8747	3,878,970	960,391	23	301,652	35	62	1.55	AG-915-F07_NODE_2 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-G15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.23	1.9186	3,982,491	1,011,942	35	102,962	34	58	1.74	AG-915-G15_NODE_9 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-J07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.25	1.9809	3,557,465	810,154	27	108,237	34	44	NA	AG-915-J07_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-K08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	2.3778	3,537,040	502,284	33	49,312	35	30	NA	AG-915-K08_NODE_6 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-K19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.8593	3,916,409	1,232,511	15	757,879	35	81	1.52	AG-915-K19_NODE_1 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-O09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.9110	3,739,405	1,097,770	17	191,218	34	61	1.8	AG-915-O09_NODE_12 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-E07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	1.7159	3,684,635	1,047,769	42	106,281	36	64	1.64	AG-916-E07_NODE_3 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-G15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.38	1.5989	3,322,339	877,505	19	349,183	34	52	1.69	AG-916-G15_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-J10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.8607	497,809	1,011,413	27	159,141	34	64	1.58	AG-916-J10_NODE_18 (685 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-K02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	1.6991	2,623,075	823,762	28	144,593	33	48	NA	AG-916-K02_NODE_8 (1501 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-K16	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.7153	3,487,507	506,422	19	67,522	35	33	NA	AG-916-K16_NODE_14 (1502 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-K22	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.23	1.5243	2,965,270	975,990	29	206,723	34	65	1.5	AG-916-K22_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-L13	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	1.7093	3,545,163	931,490	36	165,112	34	52	1.79	AG-916-L13_NODE_1 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-M04	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	1.7643	2,661,038	1,059,728	42	117,235	35	59	1.8	AG-916-M04_NODE_22 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-M08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.7147	3,900,718	1,139,203	14	587,668	34	66	1.73	AG-916-M08_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-P10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.7328	3,211,410	991,307	37	110,283	34	59	1.68	AG-916-P10_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-P19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.31	1.5380	3,930,644	986,340	24	265,205	34	58	1.7	AG-916-P19_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-B10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	1.8086	5,436,751	1,146,131	22	352,480	32	61	1.88	AG-917-B10_NODE_4 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-C02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.28	1.6745	3,340,406	1,257,972	21	380,389	34	82	1.53	AG-917-C02_NODE_1 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-C17	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.8149	3,205,795	1,027,189	33	229,788	35	57	1.8	AG-917-C17_NODE_1 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-F05	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.7369	3,322,358	1,352,762	22	377,048	36	69	1.96	AG-917-F05_NODE_5 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-I09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.21	1.7819	3,266,031	1,092,018	12	374,475	35	69	1.58	AG-917-I09_NODE_2 (1500 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-I10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	2.0743	3,215,189	1,161,078	26	393,096	31	67	1.73	AG-917-I10_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-K07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.9139	3,298,191	1,006,184	23	121,473	34	69	1.46	AG-917-K07_NODE_2 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-M04	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	1.9642	3,289,167	1,056,823	31	172,083	32	69	1.53	AG-917-M04_NODE_16 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-M19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.32	1.8293	3,350,919	634,118	32	103,581	35	36	NA	AG-917-M19_NODE_2 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-M21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.28	1.7698	3,243,577	1,062,461	33	200,042	33	68	1.56	AG-917-M21_NODE_10 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-M23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.7181	2,788,128	1,064,266	37	230,002	32	60	1.77	AG-917-M23_NODE_3 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-O15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.25	1.8079	3,465,785	860,989	21	229,582	35	67	1.29	AG-917-O15_NODE_5 (1503 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-O19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.7989	3,658,602	1,024,525	27	151,200	33	68	1.51	AG-917-O19_NODE_4 (1527 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-P23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	2.0642	3,317,842	408,711	41	34,975	34	40	NA	AG-917-P23_NODE_6 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-C23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.21	1.7943	4,286,385	1,298,895	37	194,236	36	61	2.13	AG-918-C23_NODE_15 (1526 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-D11	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.9334	4,220,763	1,047,487	30	174,945	34	70	1.5	AG-918-D11_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-E10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.8126	3,434,641	1,064,652	15	308,653	34	75	1.42	AG-918-E10_NODE_5 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-E11	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	2.0244	2,923,493	928,293	30	127,255	34	64	1.45	AG-918-E11_NODE_4 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-G23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.25	1.7601	3,476,139	925,880	27	141,687	34	56	1.65	AG-918-G23_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-I02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.18	1.9899	3,366,769	470,892	35	121,768	34	21	NA	AG-918-I02_NODE_2 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-J07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	1.9483	3,251,974	1,084,206	30	179,928	33	58	1.87	AG-918-J07_NODE_3 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-J10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	2.1447	534,621	640,848	44	53,806	36	34	NA	AG-918-J10_NODE_4 (1526 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-K05	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	2.0216	3,332,974	1,069,136	25	156,213	32	62	1.72	AG-918-K05_NODE_7 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-K06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.34	1.8039	3,178,393	1,194,030	4	692,732	31	66	1.81	AG-918-K06_NODE_1 (1515 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-M22	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	1.7232	4,170,268	1,051,178	22	219,873	35	59	1.78	AG-918-M22_NODE_2 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-918-O03	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.37	1.9125	3,060,642	1,047,163	29	424,645	36	71	1.47	AG-918-O03_NODE_2 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-F20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.31	1.9667	3,295,422	901,257	57	78,716	35	43	NA	AG-919-F20_NODE_3 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-I22	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.29	1.8333	3,031,562	755,518	40	127,444	32	59	1.28	AG-919-I22_NODE_25 (1289 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-K21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	1.8833	3,127,119	791,494	38	102,324	34	58	1.36	AG-919-K21_NODE_6 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-M15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.29	1.9500	2,889,752	1,045,923	26	274,370	32	59	1.77	AG-919-M15_NODE_1 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-N02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.29	2.3667	439,870	139,648	23	19,892	35	13	NA	AG-919-N02_NODE_10 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-N06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	1.9333	3,453,806	994,772	34	145,029	35	62	1.6	AG-919-N06_NODE_4 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-N15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.24	1.9500	3,183,205	941,160	41	132,225	32	53	1.78	AG-919-N15_NODE_10 (1498 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-N19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.32	1.7667	3,498,928	802,144	29	144,384	33	59	1.36	AG-919-N19_NODE_1 (1501 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-O14	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	1.9333	3,265,486	783,904	41	106,341	32	41	NA	AG-919-O14_NODE_3 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-919-P19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.37	1.7333	3,432,356	911,259	55	84,798	36	57	1.6	AG-919-P19_NODE_11 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-D21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.35	1.5500	3,813,647	1,368,058	30	238,159	36	65	2.1	AG-920-D21_NODE_1 (1526 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
